phenotype,PBW_kg,VT_ml_per_kg,VT_ml,RR_min,Ti_s,waveform,pause_fraction,PEEP_cmH2O,C_total_L_per_cmH2O,R_equivalent_cmH2O_s_per_L,global_energy_J,MP_J_min,EII,DCES,Ppeak_cmH2O,Pplat_cmH2O,driving_pressure_cmH2O,minute_ventilation_L_min,end_inspiratory_volume_L,REF_1,comp_energy_J_1,REF_2,comp_energy_J_2,REF_3,comp_energy_J_3,REF_4,comp_energy_J_4,REF_5,comp_energy_J_5,REF_6,comp_energy_J_6
compliance_dominant,70,4,280.0,15,1.0,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.17881284652314297,2.6821926978471446,0.28071724819767485,0.23201924078936562,15.087628802733759,12.141806637362475,7.141806637362475,4.2,0.2800000000000002,0.09466851582040704,0.01739176177859839,0.12726145122021554,0.0233794818059628,0.15537572429446508,0.028544416902372225,0.18202007812443508,0.033439309893349416,0.20865498975111166,0.0383324682363402,0.23201924078936562,0.04262476631106178
compliance_dominant,70,4,280.0,15,1.0,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.1680265838497169,2.5203987577457534,0.30282004323398515,0.23502626557634584,13.299698123094768,13.299698123094768,8.299698123094768,4.2,0.28000000000000014,0.08782520070429678,0.01475696845025873,0.12335001311586978,0.020726081321677362,0.1561931099496594,0.026244594685704482,0.18570995123999495,0.03120420869375383,0.21189545941383311,0.03560407017857269,0.23502626557634584,0.039490660519749685
compliance_dominant,70,4,280.0,15,1.0,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.17579623484479368,2.6369435226719053,0.3020835661997364,0.23587670836455976,13.446085165861914,12.143328811451461,7.143328811451461,4.2,0.2800000000000001,0.08860388302714768,0.01575301059012469,0.12370730803069821,0.021994098530493493,0.15549783324867616,0.02764618129836713,0.18452438371919938,0.032806853058281314,0.21178988360971862,0.03765442512675142,0.23587670836455976,0.041936856014450005
compliance_dominant,70,4,280.0,15,1.0,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.18546655235993315,2.781998285398997,0.2977255681536822,0.23569533738527512,13.628320229800904,12.111774279470852,7.111774279470852,4.2,0.28000000000000014,0.09005107908706632,0.017045056257431402,0.12468446327979342,0.02360053552469823,0.15526787241025405,0.02938942705667782,0.1832306358409362,0.034682277299242864,0.21107061199667485,0.03995188611005243,0.23569533738527512,0.04461290554288647
compliance_dominant,70,4,280.0,15,1.0,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.17821677259761395,2.6732515889642094,0.2974471140803512,0.23304078088391247,13.78017641641009,12.200637487787343,7.200637487787343,4.2,0.2800000000000001,0.08862428567015718,0.0158795348792944,0.1243060924594635,0.02227293473783713,0.15683614684984826,0.028101609456186963,0.18595524358420526,0.03331911511787124,0.2112374505524134,0.03784913399860327,0.23304078088391247,0.04175581422587649
compliance_dominant,70,4,280.0,15,1.0,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.18706063046313476,2.8059094569470213,0.2947190861796836,0.2335916038695752,14.092127885685239,12.155691097881128,7.155691097881128,4.2,0.2800000000000001,0.08998848259010346,0.017120891877474783,0.12495466540026379,0.023773434714402332,0.1561470654002483,0.029707990920125164,0.18449756305602397,0.03510185679125074,0.2108206196837852,0.04010998887034538,0.2335916038695752,0.044442316152319944
compliance_dominant,70,4,280.0,15,1.0,sinusoidal,0.2,5.0,0.039999999999999994,8.000000000000002,0.19806850799349135,2.97102761990237,0.2883762518379644,0.23308100259855066,14.495043076567518,12.122657009953404,7.122657009953404,4.2,0.2800000000000001,0.09204966622756691,0.018716901360367112,0.12619204722035235,0.02565923590039893,0.15588508148622765,0.03169686337066509,0.18298962814764724,0.03720816120660801,0.20980257431965516,0.042660166512543715,0.23308100259855066,0.047393481295492756
compliance_dominant,70,4,280.0,15,1.5,square,0.0,5.0,0.039999999999999994,8.000000000000002,0.1408759281980802,2.113138922971203,0.30557396873805165,0.23744149199506337,13.656594141707028,13.656594141707028,8.656594141707028,4.2,0.2800000000000001,0.08872291975571472,0.012498923673030099,0.12255154508542612,0.01726456266601828,0.15461385592996027,0.0217813704664174,0.18453149355845924,0.025996045436826005,0.2121386936753763,0.029885235378246843,0.23744149199506337,0.033449790577541584
compliance_dominant,70,4,280.0,15,1.5,square,0.1,5.0,0.039999999999999994,8.000000000000002,0.14574736171561117,2.1862104257341675,0.31339531940240567,0.24111115699151572,13.839768722935299,12.10778988669972,7.10778988669972,4.2,0.2800000000000002,0.08822866634733499,0.013077621793903982,0.12153611397965462,0.018014590934307358,0.15275708493376716,0.02264229377828986,0.18304954926502792,0.027132369488717063,0.21331742848269944,0.031618801090822206,0.24111115699151572,0.03573850373088966
compliance_dominant,70,4,280.0,15,1.5,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.1518119319364572,2.277178979046858,0.3159389639367306,0.24313125816845202,14.068205300152883,12.069696490108068,7.069696490108068,4.2,0.2800000000000001,0.08849862585427366,0.013820492731333412,0.1214518422463706,0.018966670801611775,0.15189211187535462,0.023720411564094893,0.18148979419547712,0.028342568681462323,0.21353636766007203,0.03334715978506744,0.24313125816845202,0.03796888091584726
compliance_dominant,70,4,280.0,15,1.5,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.14450111614107056,2.1675167421160584,0.33230996295940457,0.2446897835945862,12.859117973696591,12.859117973696591,7.859117973696591,4.2,0.2800000000000002,0.08315630339273478,0.012016178654415679,0.11818937989556416,0.017078497310930044,0.15252323225472417,0.022039777298251396,0.18532639813367535,0.026779871380720528,0.2161149027287155,0.031228844659018314,0.2446897835945862,0.03535794683773476
compliance_dominant,70,4,280.0,15,1.5,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.14976058434961823,2.2464087652442735,0.3356977884641479,0.24670768536202548,12.957002268359552,12.07576704665313,7.07576704665313,4.2,0.27999999999999997,0.08310802007480353,0.012589210815724712,0.11791727843679563,0.01786212059583636,0.15163186472387893,0.022969209345526282,0.18409660230342553,0.027886970893668407,0.2165385490990708,0.03280128009168919,0.24670768536202548,0.03737130373321991
compliance_dominant,70,4,280.0,15,1.5,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.15630819928606893,2.3446229892910337,0.3351291590593185,0.24749509449646184,13.079463731110563,12.050946085213265,7.0509460852132655,4.2,0.2800000000000001,0.08364413370594165,0.013335888420563376,0.11832940672667941,0.018865970571542462,0.15139148872015962,0.02413725759289695,0.18287346890448408,0.02915661945839876,0.21626640744627335,0.034480656933562406,0.24749509449646184,0.0394596347479076
compliance_dominant,70,4,280.0,15,1.5,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.15142400478086232,2.2713600717129347,0.33647644763248014,0.2450053497859333,12.922762394477697,12.115317702271355,7.115317702271355,4.2,0.27999999999999997,0.08172154897257876,0.012431197319482265,0.11757219592612293,0.017884672833757508,0.15262682398108818,0.02321706072643625,0.18608538266802024,0.028306660107406047,0.21698869866625653,0.03300756487279777,0.2450053497859333,0.03726936023373322
compliance_dominant,70,4,280.0,15,1.5,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.1574176660228248,2.361264990342372,0.3373690693341095,0.2465651401841806,13.10057172011368,12.077704544956038,7.077704544956038,4.2,0.27999999999999997,0.0822286619474072,0.013152627818079866,0.11776340782555755,0.018836476686304046,0.1519666695578169,0.024307352182448075,0.1845089646862857,0.029512552972953694,0.21696715579875192,0.034704301169262965,0.2465651401841806,0.03943855396588357
