phenotype,PBW_kg,VT_ml_per_kg,VT_ml,RR_min,Ti_s,waveform,pause_fraction,PEEP_cmH2O,C_total_L_per_cmH2O,R_equivalent_cmH2O_s_per_L,global_energy_J,MP_J_min,EII,DCES,Ppeak_cmH2O,Pplat_cmH2O,driving_pressure_cmH2O,minute_ventilation_L_min,end_inspiratory_volume_L,REF_1,comp_energy_J_1,REF_2,comp_energy_J_2,REF_3,comp_energy_J_3,REF_4,comp_energy_J_4,REF_5,comp_energy_J_5,REF_6,comp_energy_J_6,analysis_name,MV_min_L_min,MV_max_L_min,MP_J_min_norm,EII_norm,DCES_norm,balanced_score,pareto_optimal
compliance_dominant,70,4,280.0,25,1.0,square,0.1,5.0,0.039999999999999994,8.000000000000002,0.16985971273586997,4.246492818396749,0.2814794371849735,0.23101680141768752,14.749449277722077,12.187755234022113,7.187755234022113,7.000000000000001,0.2800000000000001,0.09371065997925561,0.016164461927916287,0.1269158383818215,0.021892133061774073,0.15621138446575833,0.02694541877586617,0.18336975285624227,0.031630055635423905,0.20877556289923485,0.03601238790454607,0.23101680141768752,0.039848852756472396,primary_MV_target_7.0_L_min,6.5,7.5,0.08446563329706627,0.5308167535160807,0.5068399984766773,1.122122385289824,False
compliance_dominant,70,4,280.0,25,1.0,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.17881284652314297,4.470321163078574,0.28071724819767485,0.23201924078936562,15.087628802733759,12.141806637362475,7.141806637362475,7.000000000000001,0.2800000000000002,0.09466851582040704,0.01739176177859839,0.12726145122021554,0.0233794818059628,0.15537572429446508,0.028544416902372225,0.18202007812443508,0.033439309893349416,0.20865498975111166,0.0383324682363402,0.23201924078936562,0.04262476631106178,primary_MV_target_7.0_L_min,6.5,7.5,0.11055719198738774,0.5244183162792633,0.5368408608051061,1.1718163690717571,False
compliance_dominant,70,4,280.0,25,1.0,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.1680265838497169,4.200664596242922,0.30282004323398515,0.23502626557634584,13.299698123094768,13.299698123094768,8.299698123094768,7.000000000000001,0.28000000000000014,0.08782520070429678,0.01475696845025873,0.12335001311586978,0.020726081321677362,0.1561931099496594,0.026244594685704482,0.18570995123999495,0.03120420869375383,0.21189545941383311,0.03560407017857269,0.23502626557634584,0.039490660519749685,primary_MV_target_7.0_L_min,6.5,7.5,0.0791234602595119,0.7099672406993184,0.626834669110289,1.4159253700691192,False
compliance_dominant,70,4,280.0,25,1.0,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.17579623484479368,4.394905871119842,0.3020835661997364,0.23587670836455976,13.446085165861914,12.143328811451461,7.143328811451461,7.000000000000001,0.2800000000000001,0.08860388302714768,0.01575301059012469,0.12370730803069821,0.021994098530493493,0.15549783324867616,0.02764618129836713,0.18452438371919938,0.032806853058281314,0.21178988360971862,0.03765442512675142,0.23587670836455976,0.041936856014450005,primary_MV_target_7.0_L_min,6.5,7.5,0.10176606895475256,0.7037846506087696,0.6522865993997987,1.457837318963321,False
compliance_dominant,70,4,280.0,25,1.0,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.18546655235993315,4.636663808998328,0.2977255681536822,0.23569533738527512,13.628320229800904,12.111774279470852,7.111774279470852,7.000000000000001,0.28000000000000014,0.09005107908706632,0.017045056257431402,0.12468446327979342,0.02360053552469823,0.15526787241025405,0.02938942705667782,0.1832306358409362,0.034682277299242864,0.21107061199667485,0.03995188611005243,0.23569533738527512,0.04461290554288647,primary_MV_target_7.0_L_min,6.5,7.5,0.12994767139645547,0.6672000535593163,0.6468585546385659,1.4440062795943378,False
compliance_dominant,70,4,280.0,25,1.0,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.17821677259761395,4.4554193149403485,0.2974471140803512,0.23304078088391247,13.78017641641009,12.200637487787343,7.200637487787343,7.000000000000001,0.2800000000000001,0.08862428567015718,0.0158795348792944,0.1243060924594635,0.02227293473783713,0.15683614684984826,0.028101609456186963,0.18595524358420526,0.03331911511787124,0.2112374505524134,0.03784913399860327,0.23304078088391247,0.04175581422587649,primary_MV_target_7.0_L_min,6.5,7.5,0.10882009096988492,0.6648624825090456,0.5674133668392284,1.3410959403181588,False
compliance_dominant,70,4,280.0,25,1.0,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.18706063046313476,4.676515761578369,0.2947190861796836,0.2335916038695752,14.092127885685239,12.155691097881128,7.155691097881128,7.000000000000001,0.2800000000000001,0.08998848259010346,0.017120891877474783,0.12495466540026379,0.023773434714402332,0.1561470654002483,0.029707990920125164,0.18449756305602397,0.03510185679125074,0.2108206196837852,0.04010998887034538,0.2335916038695752,0.044442316152319944,primary_MV_target_7.0_L_min,6.5,7.5,0.13459319366551445,0.6419611869070543,0.583898318475294,1.3604526990478627,False
compliance_dominant,70,4,280.0,25,1.0,sinusoidal,0.2,5.0,0.039999999999999994,8.000000000000002,0.19806850799349135,4.951712699837284,0.2883762518379644,0.23308100259855066,14.495043076567518,12.122657009953404,7.122657009953404,7.000000000000001,0.2800000000000001,0.09204966622756691,0.018716901360367112,0.12619204722035235,0.02565923590039893,0.15588508148622765,0.03169686337066509,0.18298962814764724,0.03720816120660801,0.20980257431965516,0.042660166512543715,0.23308100259855066,0.047393481295492756,primary_MV_target_7.0_L_min,6.5,7.5,0.16667276373152282,0.5887142519403599,0.568617116569702,1.3240041322415848,False
compliance_dominant,70,4,280.0,25,1.5,square,0.0,5.0,0.039999999999999994,8.000000000000002,0.1408759281980802,3.521898204952005,0.30557396873805165,0.23744149199506337,13.656594141707028,13.656594141707028,8.656594141707028,7.000000000000001,0.2800000000000001,0.08872291975571472,0.012498923673030099,0.12255154508542612,0.01726456266601828,0.15461385592996027,0.0217813704664174,0.18453149355845924,0.025996045436826005,0.2121386936753763,0.029885235378246843,0.23744149199506337,0.033449790577541584,primary_MV_target_7.0_L_min,6.5,7.5,0.0,0.7330859419483257,0.6991172203818251,1.4322031623301508,True
compliance_dominant,70,4,280.0,25,1.5,square,0.1,5.0,0.039999999999999994,8.000000000000002,0.14574736171561117,3.6436840428902793,0.31339531940240567,0.24111115699151572,13.839768722935299,12.10778988669972,7.10778988669972,7.000000000000001,0.2800000000000002,0.08822866634733499,0.013077621793903982,0.12153611397965462,0.018014590934307358,0.15275708493376716,0.02264229377828986,0.18304954926502792,0.027132369488717063,0.21331742848269944,0.031618801090822206,0.24111115699151572,0.03573850373088966,primary_MV_target_7.0_L_min,6.5,7.5,0.014196514488517735,0.7987447512029417,0.8089424302254127,1.621883695916872,False
compliance_dominant,70,4,280.0,25,1.5,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.1518119319364572,3.79529829841143,0.3159389639367306,0.24313125816845202,14.068205300152883,12.069696490108068,7.069696490108068,7.000000000000001,0.2800000000000001,0.08849862585427366,0.013820492731333412,0.1214518422463706,0.018966670801611775,0.15189211187535462,0.023720411564094893,0.18148979419547712,0.028342568681462323,0.21353636766007203,0.03334715978506744,0.24313125816845202,0.03796888091584726,primary_MV_target_7.0_L_min,6.5,7.5,0.03187011276242181,0.820098182145752,0.8693997297001026,1.7213680246082763,False
compliance_dominant,70,4,280.0,25,1.5,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.14450111614107056,3.612527903526764,0.33230996295940457,0.2446897835945862,12.859117973696591,12.859117973696591,7.859117973696591,7.000000000000001,0.2800000000000002,0.08315630339273478,0.012016178654415679,0.11818937989556416,0.017078497310930044,0.15252323225472417,0.022039777298251396,0.18532639813367535,0.026779871380720528,0.2161149027287155,0.031228844659018314,0.2446897835945862,0.03535794683773476,primary_MV_target_7.0_L_min,6.5,7.5,0.010564658836265303,0.9575297266788643,0.9160430560356749,1.8841374415508045,False
compliance_dominant,70,4,280.0,25,1.5,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.14976058434961823,3.7440146087404558,0.3356977884641479,0.24670768536202548,12.957002268359552,12.07576704665313,7.07576704665313,7.000000000000001,0.27999999999999997,0.08310802007480353,0.012589210815724712,0.11791727843679563,0.01786212059583636,0.15163186472387893,0.022969209345526282,0.18409660230342553,0.027886970893668407,0.2165385490990708,0.03280128009168919,0.24670768536202548,0.03737130373321991,primary_MV_target_7.0_L_min,6.5,7.5,0.02589199859279532,0.9859699025704327,0.9764345318970986,1.9882964330603266,False
compliance_dominant,70,4,280.0,25,1.5,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.15630819928606893,3.9077049821517233,0.3351291590593185,0.24749509449646184,13.079463731110563,12.050946085213265,7.0509460852132655,7.000000000000001,0.2800000000000001,0.08364413370594165,0.013335888420563376,0.11832940672667941,0.018865970571542462,0.15139148872015962,0.02413725759289695,0.18287346890448408,0.02915661945839876,0.21626640744627335,0.034480656933562406,0.24749509449646184,0.0394596347479076,primary_MV_target_7.0_L_min,6.5,7.5,0.04497330391617573,0.9811963626499667,1.0,2.026169666566142,False
compliance_dominant,70,4,280.0,25,1.5,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.15142400478086232,3.785600119521558,0.33647644763248014,0.2450053497859333,12.922762394477697,12.115317702271355,7.115317702271355,7.000000000000001,0.27999999999999997,0.08172154897257876,0.012431197319482265,0.11757219592612293,0.017884672833757508,0.15262682398108818,0.02321706072643625,0.18608538266802024,0.028306660107406047,0.21698869866625653,0.03300756487279777,0.2450053497859333,0.03726936023373322,primary_MV_target_7.0_L_min,6.5,7.5,0.03073960087817394,0.9925066039666369,0.9254872759352409,1.9487334807800516,False
compliance_dominant,70,4,280.0,25,1.5,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.1574176660228248,3.9354416505706205,0.3373690693341095,0.2465651401841806,13.10057172011368,12.077704544956038,7.077704544956038,7.000000000000001,0.27999999999999997,0.0822286619474072,0.013152627818079866,0.11776340782555755,0.018836476686304046,0.1519666695578169,0.024307352182448075,0.1845089646862857,0.029512552972953694,0.21696715579875192,0.034704301169262965,0.2465651401841806,0.03943855396588357,primary_MV_target_7.0_L_min,6.5,7.5,0.04820655354304663,1.0,0.9721684601755275,2.0203750137185743,False
compliance_dominant,70,4,280.0,25,1.5,sinusoidal,0.2,5.0,0.039999999999999994,8.000000000000002,0.1648755463065459,4.121888657663648,0.3342588663184187,0.24681840594763954,13.334154110465374,12.054108948543831,7.054108948543831,7.000000000000001,0.28000000000000036,0.08337534703486994,0.01409422518318483,0.11860084087220504,0.02004893553808926,0.1518423555850572,0.02566826319854439,0.1831028120797248,0.03095270193054427,0.21626023848050355,0.036557814842302264,0.24681840594763954,0.041723534791715595,primary_MV_target_7.0_L_min,6.5,7.5,0.06994058832366278,0.9738904141606803,0.97974816176817,2.023579164252513,False
compliance_dominant,70,5,350.0,20,0.6,square,0.0,5.0,0.039999999999999994,8.000000000000002,0.32101740891499086,6.420348178299817,0.22929453213988818,0.21510968608902845,18.86567341879106,18.86567341879106,13.865673418791062,7.0,0.3500000000000002,0.10337424598604474,0.033184932594980975,0.13570387856676736,0.04356330747721822,0.16194039032964713,0.05198568450230556,0.18322077168494807,0.05881705738570716,0.20065102734356433,0.064412472893962,0.21510968608902845,0.06905395406081696,primary_MV_target_7.0_L_min,6.5,7.5,0.33787087018879286,0.09273401392720185,0.030774123072507074,0.46137900718850183,False
compliance_dominant,70,5,350.0,20,0.6,square,0.1,5.0,0.039999999999999994,8.000000000000002,0.33938243079114566,6.7876486158229135,0.22738989908109347,0.21573691511878434,19.418583491390223,14.158341424557658,9.158341424557658,7.0,0.3499999999999999,0.10468452499724146,0.035949454685384234,0.13598011020096357,0.04669659445760401,0.16079000883672415,0.05521650059252466,0.18224108199823014,0.0625829607507261,0.20056735884805646,0.06887634231005398,0.21573691511878434,0.07408568223652628,primary_MV_target_7.0_L_min,6.5,7.5,0.38068689930359345,0.07674496752408085,0.04954574388245199,0.5069776107101263,False
compliance_dominant,70,5,350.0,20,0.6,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.3622477247783034,7.244954495566068,0.2223851684659605,0.21550250170425148,20.105595817965288,14.098318888089189,9.098318888089189,7.0,0.3500000000000001,0.10664270034427961,0.0394628278688505,0.13676231038686568,0.050608503876211956,0.16002302667270735,0.05921606576212565,0.1811290284157767,0.06702628166154967,0.19994043247611917,0.0739873882165049,0.21550250170425148,0.07974608766100806,primary_MV_target_7.0_L_min,6.5,7.5,0.43399481800222334,0.034731168765846296,0.04253025269562357,0.5112562394636933,False
compliance_dominant,70,5,350.0,20,0.6,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.3347697142567583,6.6953942851351655,0.24739873405500204,0.21926900176851646,16.47914000684947,16.460841863879214,11.460841863879214,7.0,0.34999999999999987,0.09877780266693209,0.033067816773719345,0.13299167914630494,0.04452158642633503,0.16122304079441038,0.053972591298350504,0.18434240322824555,0.06171225365412394,0.20339607239559038,0.06809084503681878,0.21926900176851646,0.07340462106741096,primary_MV_target_7.0_L_min,6.5,7.5,0.36993285791085845,0.24471547995058882,0.15525352861691086,0.7699018664783581,False
compliance_dominant,70,5,350.0,20,0.6,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.35462636504267614,7.092527300853523,0.2418420304295581,0.21884128968695893,16.820861461713218,14.091017571064512,9.091017571064512,7.0,0.35000000000000003,0.10073892327543651,0.03606190445285207,0.1339213341532552,0.047940341224698646,0.16060485847811226,0.05749234628273742,0.1832262913231644,0.0655902286436043,0.20266730308307263,0.07254960329004277,0.21884128968695893,0.07833946822572724,primary_MV_target_7.0_L_min,6.5,7.5,0.41622645581155937,0.19806796865944398,0.14245302253390174,0.7567474470049051,False
compliance_dominant,70,5,350.0,20,0.6,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.3793579742062127,7.587159484124254,0.23349658050400912,0.21768172077371237,17.281215295931368,14.0472718919578,9.0472718919578,7.0,0.35,0.10333635040539316,0.03988532559122575,0.13527604282119782,0.05221327240074928,0.16023476512353013,0.061846734018700486,0.18199206717762945,0.07024452504780099,0.20147905369853705,0.07776602933094105,0.21768172077371237,0.08401986594510769,primary_MV_target_7.0_L_min,6.5,7.5,0.47388548312678086,0.12800944190103195,0.10774960972959405,0.7096445347574069,False
compliance_dominant,70,5,350.0,20,0.6,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.3607139794094679,7.214279588189358,0.23341762519119413,0.2157611440567545,18.457838294516,14.184591839070812,9.184591839070812,7.0,0.35000000000000003,0.10221088417147295,0.03704409972744365,0.13507722511348905,0.04895578625086396,0.1618605186300741,0.05866280526454631,0.18372934026597607,0.06658868141921254,0.2013608877622333,0.07297885022652635,0.2157611440567545,0.07819790820258363,primary_MV_target_7.0_L_min,6.5,7.5,0.43041905932305635,0.1273466264812625,0.05027086407719256,0.6080365498815115,False
compliance_dominant,70,5,350.0,20,0.6,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.38335549516445916,7.667109903289183,0.22715713486696754,0.21528318011315703,19.191119295326164,14.125565976339919,9.125565976339919,7.0,0.3500000000000001,0.10446759722446276,0.040612825788148454,0.1360359317906825,0.052885332347336805,0.16114962890424595,0.06264853388415405,0.1825168818273927,0.07095526768099358,0.20054678014005908,0.07796457141348993,0.21528318011315703,0.08369349464665257,primary_MV_target_7.0_L_min,6.5,7.5,0.48320526367969907,0.07479095449072484,0.035966427444963596,0.5939626456153875,False
compliance_dominant,70,5,350.0,20,0.6,sinusoidal,0.2,5.0,0.039999999999999994,8.000000000000002,0.4115806581483899,8.231613162967799,0.21824795286634274,0.21408140922621613,20.124461861339313,14.076335775249175,9.076335775249175,7.0,0.3500000000000001,0.10731659429584427,0.04513082309122731,0.1373989428586606,0.05778162663251779,0.16069868712880106,0.0675800799250974,0.18121514008687223,0.0762080504173184,0.19928922640360563,0.0838089102605538,0.21408140922621613,0.09002960138927123,primary_MV_target_7.0_L_min,6.5,7.5,0.5490091275813848,2.563032825960225e-15,7.475984122083682e-15,0.5490091275813948,False
compliance_dominant,70,5,350.0,20,1.0,square,0.0,5.0,0.039999999999999994,8.000000000000002,0.25416398125403067,5.083279625080613,0.2779220655923433,0.22873243831944368,16.847149561410056,16.847149561410056,11.847149561410056,7.0,0.3500000000000002,0.09349083835775669,0.02376200368778449,0.12732971373265697,0.03236262697422813,0.15774023322964273,0.04009188568158535,0.18458682646605643,0.04691532270165979,0.2081199498944435,0.052896595043561145,0.22873243831944368,0.05813554716521182,primary_MV_target_7.0_L_min,6.5,7.5,0.1820094546969643,0.5009532692060358,0.4384739059679288,1.1214366298709288,False
compliance_dominant,70,5,350.0,20,1.0,square,0.1,5.0,0.039999999999999994,8.000000000000002,0.2654058011497969,5.308116022995938,0.281479437184974,0.23101680141768763,17.18681159715259,13.984694042527641,8.984694042527641,7.0,0.3500000000000001,0.09371065997925562,0.0252569717623692,0.12691583838182122,0.03420645790902191,0.15621138446575838,0.042102216837290894,0.1833697528562419,0.04942196193034974,0.20877556289923513,0.05626935610085329,0.23101680141768763,0.06226383243198814,primary_MV_target_7.0_L_min,6.5,7.5,0.20821852165078217,0.5308167535160849,0.5068399984766806,1.2458752736435477,False
compliance_dominant,70,5,350.0,20,1.0,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.2793950726924107,5.587901453848215,0.28071724819767474,0.23201924078936564,17.60953600341719,13.927258296703089,8.927258296703089,7.0,0.3500000000000001,0.09466851582040728,0.02717462777906005,0.12726145122021537,0.03653044032181683,0.155375724294465,0.044600651409956574,0.1820200781244351,0.052248921708358466,0.2086549897511117,0.05989448161928157,0.23201924078936564,0.06660119736103404,primary_MV_target_7.0_L_min,6.5,7.5,0.24083297001368356,0.5244183162792623,0.536840860805107,1.3020921470980529,False
compliance_dominant,70,5,350.0,20,1.0,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.2625415372651826,5.250830745303652,0.3028200432339846,0.23502626557634568,15.37462265386846,15.37462265386846,10.37462265386846,7.0,0.3500000000000003,0.08782520070429692,0.023057763203529306,0.12335001311586992,0.03238450206512092,0.15619310994965946,0.04100717919641327,0.18570995123999487,0.048756576083990345,0.21189545941383314,0.05563135965401985,0.23502626557634568,0.06170415706210885,primary_MV_target_7.0_L_min,6.5,7.5,0.20154080535383903,0.7099672406993137,0.626834669110284,1.5383427151634366,False
compliance_dominant,70,5,350.0,20,1.0,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.27468161694498977,5.493632338899795,0.3020835661997368,0.2358767083645601,15.55760645732739,13.929161014314325,8.929161014314325,7.0,0.35,0.08860388302714765,0.024614079047069845,0.12370730803069811,0.03436577895389609,0.15549783324867641,0.043197158278698744,0.18452438371919916,0.05126070790356454,0.21178988360971862,0.05883503926054914,0.2358767083645601,0.06552633752257829,primary_MV_target_7.0_L_min,6.5,7.5,0.2298440662228891,0.7037846506087728,0.6522865993998086,1.5859153162314705,False
compliance_dominant,70,5,350.0,20,1.0,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.2897914880623952,5.795829761247903,0.29772556815368206,0.2356953373852753,15.785400287251129,13.889717849338565,8.889717849338565,7.0,0.35000000000000026,0.09005107908706644,0.02663290040223658,0.12468446327979345,0.03687583675734096,0.15526787241025394,0.04592097977605902,0.18323063584093613,0.0541910582800669,0.21107061199667485,0.062424822046956874,0.2356953373852753,0.0697076649107601,primary_MV_target_7.0_L_min,6.5,7.5,0.2650710692750177,0.6672000535593154,0.6468585546385709,1.579129677472904,False
compliance_dominant,70,5,350.0,20,1.0,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.2784637071837713,5.569274143675425,0.29744711408035124,0.23304078088391245,15.975220520512606,14.000796859734178,9.000796859734178,7.0,0.3500000000000001,0.08862428567015714,0.02481177324889749,0.12430609245946354,0.03480146052787053,0.1568361468498482,0.043908764775292125,0.1859552435842052,0.05206111737167381,0.21123745055241344,0.05913927187281763,0.23304078088391245,0.06524345972793202,primary_MV_target_7.0_L_min,6.5,7.5,0.23866159374180418,0.664862482509046,0.5674133668392275,1.4709374430900777,False
compliance_dominant,70,5,350.0,20,1.0,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.2922822350986478,5.845644701972956,0.29471908617968345,0.23359160386957503,16.365159857106544,13.94461387235141,8.94461387235141,7.0,0.35000000000000003,0.0899884825901034,0.02675139355855432,0.12495466540026387,0.03714599174125365,0.15614706540024836,0.046418735812695566,0.18449756305602397,0.05484665123632926,0.21082061968378527,0.06267185760991464,0.23359160386957503,0.06944111898799983,primary_MV_target_7.0_L_min,6.5,7.5,0.2708779721113418,0.6419611869070528,0.5838983184752891,1.4967374774936837,False
compliance_dominant,70,5,350.0,20,1.0,sinusoidal,0.2,5.0,0.039999999999999994,8.000000000000002,0.3094820437398302,6.189640874796604,0.28837625183796406,0.23308100259855027,16.868803845709394,13.903321262441754,8.903321262441754,7.0,0.3500000000000001,0.09204966622756681,0.029245158375573576,0.12619204722035227,0.040092556094373295,0.15588508148622804,0.049526349016664306,0.18298962814764727,0.05813775188532501,0.20980257431965527,0.06665651017584957,0.23308100259855027,0.07405231452420728,primary_MV_target_7.0_L_min,6.5,7.5,0.31097743469385264,0.588714251940357,0.5686171165696904,1.4683088032039,False
